trade_date,symbol,return,gap_days,prev_date,series,class,detail
2022-09-15,RAJMET,-0.32610963031637497,1,2022-09-14,EQ,,
2024-01-23,ZEEL,-0.3260587726879862,3,2024-01-20,EQ,,
2010-07-23,ECLERX,-0.3255612502706995,1,2010-07-22,EQ,,
2025-07-18,MSUMI,-0.3249573445013184,1,2025-07-17,EQ,,
2020-07-22,M&MFIN,-0.32492321193505924,1,2020-07-21,EQ,,
2017-07-13,LT,-0.3244804690868328,1,2017-07-12,EQ,,
2016-01-05,KOTHARIPRO,-0.3244231851435002,1,2016-01-04,EQ,,
2021-04-26,KDDL-RE,-0.32428298279158707,3,2021-04-23,BE,,
2021-09-08,BASML,-0.32420091324200917,1,2021-09-07,EQ,,
2016-12-15,ONGC,-0.32377988863413043,1,2016-12-14,EQ,,
2022-06-30,IOC,-0.32377049180327866,1,2022-06-29,EQ,,
2017-04-07,VSSL,-0.3230670516522297,1,2017-04-06,EQ,,
2019-10-25,IMPAL,-0.3220522406414482,1,2019-10-24,EQ,,
2019-02-06,RELINFRA,-0.3210121012101209,1,2019-02-05,EQ,,
2016-10-24,CNOVAPETRO,-0.32044760935910477,3,2016-10-21,EQ,,
2020-12-16,VISHAL,-0.32022160664819943,1,2020-12-15,EQ,,
2024-07-02,OIL,-0.32009525810744555,1,2024-07-01,EQ,,
2010-06-08,RALLIS,-0.3198006602336211,1,2010-06-07,EQ,,
2025-03-10,SBC,-0.31961259079903137,3,2025-03-07,EQ,,
2022-09-06,GAIL,-0.31956124314442413,1,2022-09-05,EQ,,
2025-07-18,TTL-RE,-0.3194444444444444,1,2025-07-17,BE,,
2018-06-22,HIKAL,-0.318191650443435,1,2018-06-21,EQ,,
2013-07-11,LT,-0.3175001768409139,1,2013-07-10,EQ,,
2016-03-22,SABTN,-0.3173697270471464,1,2016-03-21,BE,,
2012-10-03,MOTHERSUMI,-0.3173014145810664,2,2012-10-01,EQ,,
2011-08-29,JBCHEPHARM,-0.316199929103155,3,2011-08-26,EQ,,
2024-10-16,MITTAL-RE1,-0.3157894736842105,1,2024-10-15,BE,,
2016-07-01,ITC,-0.31501085776330073,1,2016-06-30,EQ,,
2024-10-07,NBCC,-0.31465593751848997,3,2024-10-04,EQ,,
2018-07-12,ASHOKA,-0.3146488851844135,1,2018-07-11,EQ,,
2019-04-18,JETAIRWAYS,-0.31455301455301454,2,2019-04-16,EQ,,
2021-06-10,VBL,-0.314023727782365,1,2021-06-09,EQ,,
2011-08-16,KSOILS,-0.3134920634920635,4,2011-08-12,EQ,,
2013-12-20,MOTHERSUMI,-0.3129391602399315,1,2013-12-19,EQ,,
2024-07-16,GATECHDVR,-0.31269349845201233,1,2024-07-15,BE,,
2014-10-16,M50,-0.3124943290082569,2,2014-10-14,EQ,,
2010-08-23,ZODIACLOTH,-0.3121517254863623,3,2010-08-20,EQ,,
2024-09-18,DUCON-RE,-0.31182795698924737,1,2024-09-17,BE,,
2016-07-13,HATSUN,-0.3113631718781934,1,2016-07-12,EQ,,
2025-10-10,CAPTRUST,-0.3111210162692222,1,2025-10-09,EQ,,
2016-07-14,GANESHHOUC,-0.31097324544397054,1,2016-07-13,EQ,,
2014-09-29,LYPSAGEMS,-0.3092436974789916,3,2014-09-26,EQ,,
2023-07-04,KANSAINER,-0.30863395081789624,1,2023-07-03,EQ,,
2019-07-02,UPL,-0.30800464037122977,1,2019-07-01,EQ,,
2023-06-15,SHRERA-RE,-0.3076923076923077,1,2023-06-14,BE,,
2018-09-12,GODREJCP,-0.30674944922892045,1,2018-09-11,EQ,,
2015-08-19,AMTEKAUTO,-0.30595562475671456,1,2015-08-18,EQ,,
2024-09-04,ATAL-RE,-0.30434782608695654,1,2024-09-03,BE,,
2023-02-22,ROML-RE,-0.30434782608695643,1,2023-02-21,BE,,
2013-09-16,RANBAXY,-0.3033683289588801,3,2013-09-13,EQ,,
2022-10-12,SBCL,-0.30315805610915214,1,2022-10-11,EQ,,
2019-02-05,RPOWER,-0.3023255813953488,1,2019-02-04,EQ,,
2025-07-15,GVPTECH-RE,-0.30208333333333326,1,2025-07-14,BE,,
2021-03-18,ASTRAL,-0.3010792099368764,1,2021-03-17,EQ,,
2010-09-16,KARURVYSYA,-0.3008834025624525,1,2010-09-15,EQ,,
2021-09-02,RAJMET,-0.3007428708363288,1,2021-09-01,BE,,
2020-10-05,SAGARDEEP,-0.30046583850931685,4,2020-10-01,EQ,,
2013-10-03,PRECOT,-0.3003875968992248,2,2013-10-01,EQ,,
2022-10-28,SIKKO,-0.3003484320557491,1,2022-10-27,EQ,,
2022-07-25,HARDWYN,-0.3001099303774276,3,2022-07-22,EQ,,
2026-03-06,KAPSTON,-0.3000503018108652,1,2026-03-05,BE,,
2022-07-01,XPROINDIA,-0.30001258970162414,1,2022-06-30,BE,,
2024-02-15,KPIGREEN,-0.30000249047393723,1,2024-02-14,EQ,,
2022-08-25,TEMBO-RE,-0.29999999999999993,1,2022-08-24,BE,,
2019-07-25,VBL,-0.29998309954368774,1,2019-07-24,EQ,,
2021-09-08,MHRIL,-0.29963154016212235,1,2021-09-07,EQ,,
2024-12-16,VHLTD-RE,-0.29940119760479045,3,2024-12-13,BE,,
2022-09-21,ECLERX,-0.29922473486852696,1,2022-09-20,EQ,,
2026-06-03,AVG-RE,-0.2991452991452992,1,2026-06-02,BE,,
2024-01-19,ADROITINFO,-0.2988115449915111,1,2024-01-18,BE,,
2019-02-13,CGPOWER,-0.2982195845697331,1,2019-02-12,EQ,,
2011-09-20,CUMMINSIND,-0.29727280217516694,1,2011-09-19,EQ,,
2016-07-15,BERGEPAINT,-0.2971994965387036,1,2016-07-14,EQ,,
2022-12-30,AKG-RE,-0.2966101694915254,1,2022-12-29,BE,,
2011-09-20,INDNIPPON,-0.2963582311408399,1,2011-09-19,EQ,,
2020-03-23,CHOLAFIN,-0.2959896507115135,3,2020-03-20,EQ,,
2025-07-24,IEX,-0.29575815636808767,1,2025-07-23,EQ,,
2020-03-18,BANCOINDIA,-0.2937407589945785,1,2020-03-17,EQ,,
2022-12-22,PRECWIRE,-0.29372623574144496,1,2022-12-21,EQ,,
2020-08-04,REFEX-RE,-0.2931392931392932,1,2020-08-03,BE,,
2025-01-27,GLOBE-RE1,-0.2931034482758621,3,2025-01-24,BE,,
2018-10-30,MOTHERSUMI,-0.29234135667396066,1,2018-10-29,EQ,,
2020-03-23,MFSL,-0.2923359901900674,3,2020-03-20,EQ,,
2019-07-15,DHFL,-0.291970802919708,3,2019-07-12,EQ,,
2019-04-30,YESBANK,-0.2917369308600337,4,2019-04-26,EQ,,
2014-06-02,PGIL,-0.2912833990363557,4,2014-05-29,BE,,
2018-09-21,YESBANK,-0.29041353383458646,2,2018-09-19,EQ,,
2022-12-05,ESSEN-RE1,-0.29032258064516125,3,2022-12-02,BE,,
2021-11-10,PATINT-RE1,-0.28985507246376807,1,2021-11-09,BE,,
2014-02-13,WHEELS,-0.28922289128064105,1,2014-02-12,EQ,,
2010-12-30,ASTRAMICRO,-0.2891287586738627,1,2010-12-29,EQ,,
2016-02-11,PDUMJEPULP,-0.28864734299516903,1,2016-02-10,BE,,
2015-08-20,AMTEKAUTO,-0.2871564778463265,1,2015-08-19,EQ,,
2020-03-23,M&MFIN,-0.2864285714285715,3,2020-03-20,EQ,,
2017-03-15,VGUARD,-0.2858571714342868,1,2017-03-14,EQ,,
2023-05-26,GODHA-RE,-0.2857142857142857,1,2023-05-25,BE,,
2024-08-05,GATECH-RE,-0.2857142857142857,3,2024-08-02,BE,,
2026-03-10,BHANDA-RE2,-0.2857142857142857,1,2026-03-09,BE,,
2025-07-21,TTL-RE,-0.2857142857142857,3,2025-07-18,BE,,
2023-04-13,SEPC-RE,-0.2857142857142857,1,2023-04-12,BE,,
2014-10-14,DLF,-0.28556841388699794,1,2014-10-13,EQ,,
2020-08-05,REFEX-RE,-0.2852941176470588,1,2020-08-04,BE,,
2017-01-12,OIL,-0.28474226804123715,1,2017-01-11,EQ,,
2018-05-24,INGERRAND,-0.28399931401131884,1,2018-05-23,EQ,,
2020-07-16,ABFRL-RE,-0.28378378378378377,1,2020-07-15,BE,,
2019-02-07,RELINFRA,-0.28289047310434223,1,2019-02-06,EQ,,
2023-07-05,BEPL,-0.28222049689441,1,2023-07-04,EQ,,
2023-02-01,ADANIENT,-0.2819698039611286,1,2023-01-31,EQ,,
2016-03-30,MOHITIND,-0.28196721311475414,1,2016-03-29,BE,,
2023-05-30,PRAXIS,-0.28165374677002586,1,2023-05-29,EQ,,
2019-06-19,JISLJALEQS,-0.2810218978102189,1,2019-06-18,EQ,,
2024-07-29,INDO-RE1,-0.28094302554027495,3,2024-07-26,BE,,
2011-02-25,MPHASIS,-0.2808323329331732,1,2011-02-24,EQ,,
2024-03-20,NRL,-0.28019323671497587,1,2024-03-19,EQ,,
2020-08-06,REFEX-RE,-0.2798353909465021,1,2020-08-05,BE,,
2010-12-08,RUCHISOYA,-0.2796610169491526,1,2010-12-07,EQ,,
2010-08-31,HARRMALAYA,-0.2793674698795181,1,2010-08-30,EQ,,
2020-03-23,AXISBANK,-0.27910778932617075,3,2020-03-20,EQ,,
2019-08-28,BRIGADE,-0.2787475256433328,1,2019-08-27,EQ,,
2011-06-02,SUNTV,-0.2784910655195235,1,2011-06-01,EQ,,
2023-10-09,BHANDA-RE,-0.2777777777777778,3,2023-10-06,BE,,
2015-12-21,VENKEYS,-0.2775370351708153,3,2015-12-18,EQ,,
2025-01-10,DHAN-RE,-0.2768817204301076,1,2025-01-09,BE,,
2023-09-12,POWERGRID,-0.2767485822306238,1,2023-09-11,EQ,,
2010-07-05,RNRL,-0.27599687255668504,3,2010-07-02,EQ,,
2024-05-07,SAKUMA-RE,-0.27586206896551724,1,2024-05-06,BE,,
2024-04-19,MHLXMIRU,-0.27472527472527475,1,2024-04-18,BE,,
2024-03-15,BALKRISHNA,-0.2736572890025576,1,2024-03-14,BE,,
2018-05-03,MMTC,-0.2735923869944489,1,2018-05-02,EQ,,
2023-12-07,SEPC-RE1,-0.2727272727272728,1,2023-12-06,BE,,
2024-08-23,AKSHAR,-0.2727272727272727,1,2024-08-22,EQ,,
2024-04-26,SAKUMA-RE,-0.2727272727272727,1,2024-04-25,BE,,
2021-06-16,VECO-RE,-0.2727272727272727,1,2021-06-15,BE,,
2020-07-13,ARVINDF-RE,-0.27264061010486185,3,2020-07-10,BE,,
2024-12-27,DHANBANK,-0.2725627686043882,1,2024-12-26,EQ,,
2013-09-17,AJANTPHARM,-0.2721684750654765,1,2013-09-16,EQ,,
2025-03-11,INDUSINDBK,-0.27157134925041637,1,2025-03-10,EQ,,
2025-10-29,DELPH-RE,-0.2710027100271003,1,2025-10-28,BE,,
2019-07-29,IDEA,-0.2702702702702703,3,2019-07-26,EQ,,
2023-09-21,NGIL-RE1,-0.2698412698412699,1,2023-09-20,BE,,
2010-12-03,WELCORP,-0.2698268003646309,1,2010-12-02,EQ,,
2022-11-16,MSUMI,-0.269277108433735,1,2022-11-15,EQ,,
2017-03-09,GAIL,-0.2689156626506024,1,2017-03-08,EQ,,
2023-02-02,ADANIENT,-0.26698199358418995,1,2023-02-01,EQ,,
2013-06-27,SUTLEJTEX,-0.26682464454976307,2,2013-06-25,EQ,,
2020-12-31,PILANIINVS,-0.26673337195218283,1,2020-12-30,EQ,,
2021-09-15,KANPRPLA,-0.26665348883178486,1,2021-09-14,EQ,,
2021-07-29,POWERGRID,-0.2661113546690048,1,2021-07-28,EQ,,
2019-01-25,ZEEL,-0.2661057969344244,1,2019-01-24,EQ,,
2025-01-31,GLOBE-RE1,-0.26595744680851063,1,2025-01-30,BE,,
2024-12-30,SIKKO-RE,-0.2654867256637168,3,2024-12-27,BE,,
2019-02-05,RCOM,-0.26490066225165565,1,2019-02-04,EQ,,
2020-03-12,ADANIPOWER,-0.2645631067961165,1,2020-03-11,EQ,,
2021-06-09,VIKASECO,-0.26415094339622636,1,2021-06-08,BE,,
2024-03-13,SOUTH-RE,-0.2637362637362637,1,2024-03-12,BE,,
2017-06-22,KITEX,-0.2623902942694889,1,2017-06-21,EQ,,
2022-05-02,ASIAN-RE1,-0.2621359223300972,3,2022-04-29,BE,,
2023-03-14,ASTRAL,-0.26198439241917504,1,2023-03-13,EQ,,
2018-10-22,INFIBEAM,-0.26177024482109224,3,2018-10-19,EQ,,
2024-12-27,SIKKO-RE,-0.2614379084967321,1,2024-12-26,BE,,
2014-07-25,LAKSHVILAS,-0.26096687555953446,1,2014-07-24,EQ,,
2016-01-27,MAX,-0.26081424936386766,2,2016-01-25,BE,,
2012-07-26,TULIP,-0.26024503591043513,1,2012-07-25,EQ,,
2020-03-23,EQUITAS,-0.2596899224806202,3,2020-03-20,EQ,,
2020-09-23,RUSHIL-RE,-0.2590579710144928,1,2020-09-22,BE,,
2020-03-23,BAJAJFINSV,-0.2586213811857758,3,2020-03-20,EQ,,
2022-04-27,NGIL-RE,-0.25746924428822493,1,2022-04-26,BE,,
2022-09-30,INSECTICID,-0.2565455862568561,1,2022-09-29,EQ,,
2011-11-14,RENUKA,-0.25606207565470407,3,2011-11-11,EQ,,
2018-07-16,PCJEWELLER,-0.25604670558799003,3,2018-07-13,EQ,,
2021-03-26,GFLLIMITED,-0.2547300415320719,1,2021-03-25,BE,,
2013-06-13,APOLLOTYRE,-0.2544861337683524,1,2013-06-12,EQ,,
2018-05-03,HCC,-0.25427350427350426,1,2018-05-02,EQ,,
2015-08-24,AMTEKAUTO,-0.254079254079254,3,2015-08-21,EQ,,
2013-08-01,IRB,-0.2524071526822559,1,2013-07-31,EQ,,
2010-06-07,REIAGROLTD,-0.25216316440049447,3,2010-06-04,EQ,,
2020-03-19,ASHOKLEY,-0.25214007782101167,1,2020-03-18,EQ,,
2025-04-24,STLTECH,-0.25204093365528346,1,2025-04-23,BE,,
2024-06-04,RECLTD,-0.2519437551695617,1,2024-06-03,EQ,,
2024-04-29,TIL-RE,-0.25165962582981294,3,2024-04-26,BE,,
2020-03-23,BANDHANBNK,-0.25021588946459405,3,2020-03-20,EQ,,
2019-06-27,MAGADSUGAR,-0.2501435956346926,1,2019-06-26,EQ,,
2013-12-05,PFIZER,-0.2500803506208912,1,2013-12-04,EQ,,
2014-11-03,VISESHINFO,-0.2500000000000001,3,2014-10-31,EQ,,
2017-03-15,VISESHINFO,-0.2500000000000001,1,2017-03-14,EQ,,
2017-03-20,VISESHINFO,-0.2500000000000001,3,2017-03-17,EQ,,
2017-03-30,VISESHINFO,-0.2500000000000001,1,2017-03-29,BE,,
2017-04-03,VISESHINFO,-0.2500000000000001,3,2017-03-31,BE,,
2017-04-11,VISESHINFO,-0.2500000000000001,1,2017-04-10,BE,,
2017-04-13,VISESHINFO,-0.2500000000000001,1,2017-04-12,BE,,
2017-04-18,VISESHINFO,-0.2500000000000001,1,2017-04-17,BE,,
2017-04-20,VISESHINFO,-0.2500000000000001,1,2017-04-19,BE,,
2017-04-27,VISESHINFO,-0.2500000000000001,1,2017-04-26,BE,,
2017-05-03,VISESHINFO,-0.2500000000000001,1,2017-05-02,BE,,
2017-05-08,VISESHINFO,-0.2500000000000001,3,2017-05-05,BE,,
2017-05-10,VISESHINFO,-0.2500000000000001,1,2017-05-09,BE,,
2017-05-15,VISESHINFO,-0.2500000000000001,3,2017-05-12,BE,,
2017-05-17,VISESHINFO,-0.2500000000000001,1,2017-05-16,BE,,
2017-05-22,VISESHINFO,-0.2500000000000001,3,2017-05-19,BE,,
2018-01-29,VISESHINFO,-0.2500000000000001,4,2018-01-25,BE,,
2018-02-01,VISESHINFO,-0.2500000000000001,1,2018-01-31,BE,,
2018-02-07,VISESHINFO,-0.2500000000000001,1,2018-02-06,BE,,
2018-02-27,VISESHINFO,-0.2500000000000001,1,2018-02-26,BE,,
2018-03-05,VISESHINFO,-0.2500000000000001,4,2018-03-01,BE,,
2018-03-12,VISESHINFO,-0.2500000000000001,3,2018-03-09,BE,,
2018-03-16,VISESHINFO,-0.2500000000000001,1,2018-03-15,BE,,
2018-03-21,VISESHINFO,-0.2500000000000001,1,2018-03-20,BE,,
2018-03-09,UVSL,-0.2500000000000001,1,2018-03-08,EQ,,
2018-03-15,UVSL,-0.2500000000000001,1,2018-03-14,EQ,,
2018-03-22,UVSL,-0.2500000000000001,1,2018-03-21,EQ,,
2018-03-26,UVSL,-0.2500000000000001,3,2018-03-23,EQ,,
2018-04-30,UVSL,-0.2500000000000001,3,2018-04-27,BE,,
2018-05-07,UVSL,-0.2500000000000001,3,2018-05-04,BE,,
2018-05-09,UVSL,-0.2500000000000001,1,2018-05-08,BE,,
2018-05-15,UVSL,-0.2500000000000001,1,2018-05-14,BE,,
2018-05-25,UVSL,-0.2500000000000001,1,2018-05-24,BE,,
2018-06-01,UVSL,-0.2500000000000001,1,2018-05-31,BE,,
2018-06-08,UVSL,-0.2500000000000001,1,2018-06-07,BE,,
2018-06-18,UVSL,-0.2500000000000001,3,2018-06-15,BE,,
2018-06-22,UVSL,-0.2500000000000001,1,2018-06-21,BE,,
2018-06-27,UVSL,-0.2500000000000001,1,2018-06-26,BE,,
2018-11-13,UVSL,-0.2500000000000001,1,2018-11-12,EQ,,
2013-12-19,PARASPETRO,-0.2500000000000001,1,2013-12-18,BE,,
2015-06-11,PARASPETRO,-0.2500000000000001,1,2015-06-10,BE,,
2015-07-03,PARASPETRO,-0.2500000000000001,1,2015-07-02,BE,,
2016-02-26,PARASPETRO,-0.2500000000000001,1,2016-02-25,BE,,
2016-03-11,PARASPETRO,-0.2500000000000001,1,2016-03-10,BE,,
2016-03-17,PARASPETRO,-0.2500000000000001,1,2016-03-16,BE,,
2016-03-21,PARASPETRO,-0.2500000000000001,3,2016-03-18,BE,,
2016-03-23,PARASPETRO,-0.2500000000000001,1,2016-03-22,BE,,
2016-03-30,PARASPETRO,-0.2500000000000001,1,2016-03-29,BE,,
2016-04-05,PARASPETRO,-0.2500000000000001,1,2016-04-04,BE,,
2016-04-18,PARASPETRO,-0.2500000000000001,5,2016-04-13,BE,,
2016-04-22,PARASPETRO,-0.2500000000000001,1,2016-04-21,BE,,
2016-04-26,PARASPETRO,-0.2500000000000001,1,2016-04-25,BE,,
2016-05-02,PARASPETRO,-0.2500000000000001,3,2016-04-29,BE,,
2016-05-06,PARASPETRO,-0.2500000000000001,1,2016-05-05,BE,,
2016-06-09,PARASPETRO,-0.2500000000000001,1,2016-06-08,BE,,
2016-06-13,PARASPETRO,-0.2500000000000001,3,2016-06-10,BE,,
2016-09-02,PARASPETRO,-0.2500000000000001,1,2016-09-01,BE,,
2013-11-21,BLUECHIP,-0.2500000000000001,3,2013-11-18,BE,,
2014-01-14,BLUECHIP,-0.2500000000000001,5,2014-01-09,BE,,
2014-01-30,BLUECHIP,-0.2500000000000001,2,2014-01-28,BE,,
2014-02-04,BLUECHIP,-0.2500000000000001,1,2014-02-03,BE,,
2015-03-30,BLUECHIP,-0.2500000000000001,5,2015-03-25,EQ,,
